C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2019-05-06T00:00:00.000Z,0.08944399654865265,0.915833055973053,0.7297486420667132,0.20625577135325102,0.814393937587738,0.3591340482234955,0.8848292231559753,9.894332372718544
2019-05-14T00:00:00.000Z,-0.00621931254863739,0.8682634830474854,0.6693691305966478,0.126093673854383,0.696848452091217,0.5143769979476929,0.7952254414558411,7.973102785782897
2019-06-15T00:00:00.000Z,0.30650794506073,0.8737980723381042,0.7447771246792826,0.07670530187366117,0.7624179720878601,0.6461485624313354,0.826578676700592,6.340057636887613
2019-06-20T00:00:00.000Z,0.5009713172912598,0.924440324306488,0.8538000150784986,0.03440069769811112,0.861024022102356,0.8163074254989624,0.8872391581535339,0
2019-06-25T00:00:00.000Z,0.2184615433216095,0.938313901424408,0.8491863668480247,0.08004994256473034,0.8688188791275024,0.7977805137634277,0.8981833457946777,0.19212295869356397
2019-06-28T00:00:00.000Z,0.5044167637825012,0.9691460132598877,0.8876368958828659,0.030934507226776924,0.8932303786277771,0.8579710125923157,0.91469407081604,0
2019-06-30T00:00:00.000Z,0.479913592338562,0.9714081287384033,0.8974458835195968,0.03608721359141959,0.9060655832290649,0.8630563616752625,0.9270455241203308,0
2019-07-03T00:00:00.000Z,0.5234317183494568,0.9697919487953186,0.8966688333968493,0.03580548934547848,0.9030520915985107,0.8681619167327881,0.9246684312820435,0
2019-07-05T00:00:00.000Z,0.4991142749786377,0.9405797123908997,0.860448250337705,0.033425789362447646,0.8660780191421509,0.8251003623008728,0.893269419670105,0
2019-07-20T00:00:00.000Z,0.4577922224998474,0.9322533011436462,0.8561797446064014,0.03911914428772143,0.864791750907898,0.81915682554245,0.8902466297149658,0
2019-07-25T00:00:00.000Z,0.46204620599746704,0.9133917689323425,0.8402746770956799,0.046885197213053696,0.8508997559547424,0.7939940094947815,0.8804373145103455,0
2019-07-30T00:00:00.000Z,0.09047224372625351,0.9149186611175537,0.8205684911921315,0.10349171503191684,0.8479087352752686,0.7599999904632568,0.8799482583999634,1.6330451488952926
2019-08-04T00:00:00.000Z,0.2831428050994873,0.8832968473434448,0.7755979101721996,0.11152981598501625,0.8124799728393555,0.638900101184845,0.854835569858551,5.475504322766564
2019-08-12T00:00:00.000Z,0.4116488993167877,0.9448685050010681,0.7140124473688583,0.11709809279068004,0.7283950448036194,0.5468399524688721,0.8719007968902588,0.3842459173871284
2019-08-17T00:00:00.000Z,0.25917118787765503,0.9319341778755188,0.868467051661095,0.05041170528869484,0.877400279045105,0.8388391733169556,0.902222216129303,0.0960614793467821
2019-08-27T00:00:00.000Z,0.2514868378639221,0.8800272941589355,0.7560441916259171,0.08483982526762937,0.780760645866394,0.6365853548049927,0.834402322769165,0.1921229586935642
2019-09-01T00:00:00.000Z,0.5170454382896423,0.855949878692627,0.7796457664080254,0.04107765210251668,0.7856584191322327,0.73046875,0.826815664768219,0
2019-09-03T00:00:00.000Z,0.28949829936027527,0.9977545142173767,0.8667022505995181,0.05007975160355469,0.8766684532165527,0.8260019421577454,0.9036144614219666,0.2881844380403458
2019-09-11T00:00:00.000Z,0.2689972221851349,0.8626458048820496,0.6961276518050358,0.10095159687543687,0.7187696099281311,0.5597230195999146,0.8125303387641907,0.38424591738712793
2019-09-13T00:00:00.000Z,0.41754385828971863,0.9535495042800903,0.8576524129117707,0.05932352014115451,0.872235894203186,0.8112413883209229,0.9022937417030334,0
2019-09-16T00:00:00.000Z,0.5228346586227417,0.9431111216545105,0.8740154696014717,0.03249834670944938,0.8790295720100403,0.8359273672103882,0.9094101190567017,0
2019-09-21T00:00:00.000Z,0.5063207149505615,0.9572953581809998,0.8725000207637165,0.03355244558104755,0.8768328428268433,0.8362213373184204,0.9076178669929504,0
2019-09-26T00:00:00.000Z,0.5447942018508911,0.9252615571022034,0.8557054936943097,0.03317298042358053,0.858562707901001,0.817139208316803,0.8960409164428711,0
2019-10-08T00:00:00.000Z,0.5161532759666443,0.9235911965370178,0.8205495830571612,0.053283905184469384,0.8309263586997986,0.7541152238845825,0.8773055076599121,0
2019-10-11T00:00:00.000Z,0.5568000078201294,1,0.8552723115848639,0.04298084425742386,0.8570882678031921,0.8047263622283936,0.9065420627593994,0
2019-10-23T00:00:00.000Z,0.5242206454277039,0.8884083032608032,0.6819808021058957,0.06732420616178399,0.6803718209266663,0.5925076603889465,0.7732426524162292,0
2019-10-26T00:00:00.000Z,0.47729918360710144,0.8605898022651672,0.643054131643917,0.0700104262303775,0.6417391300201416,0.5526657700538635,0.7401936054229736,0.288184438040346
2019-10-31T00:00:00.000Z,0.053065430372953415,0.8571428656578064,0.4492800666429067,0.13287091367460466,0.4535175859928131,0.2761341333389282,0.6284525394439697,9.510086455331413
2019-12-05T00:00:00.000Z,-0.03846153989434242,0.7420204281806946,0.45949193292389523,0.08047677552753794,0.4748398959636688,0.3556796908378601,0.5420251488685608,2.4015369836695473
2019-12-07T00:00:00.000Z,0.07906977087259293,0.7792998552322388,0.480709159043577,0.07398165289956217,0.4905802607536316,0.3961852788925171,0.5589622855186462,1.4409221902017288
2019-12-25T00:00:00.000Z,-0.31578946113586426,1,0.588280716071507,0.11622014664278248,0.5652716755867004,0.47266313433647156,0.7426470518112183,1.0566762728145993
2019-12-30T00:00:00.000Z,-1,1,0.5612014948546543,0.11698438573281487,0.5494575500488281,0.45949214696884155,0.6926229596138,1.152737752161384
2020-01-01T00:00:00.000Z,-0.15625,0.8158236145973206,0.4781967923259872,0.09348702481432038,0.4915611743927002,0.3788187503814697,0.5638126134872437,1.536983669548512
2020-01-06T00:00:00.000Z,-0.8571428656578064,1,0.5305093708083687,0.10675880948340209,0.5284552574157715,0.44197139143943787,0.632520318031311,1.3448607108549462
2020-01-09T00:00:00.000Z,-1,1,0.5694559776404353,0.13186040967831456,0.5460894107818604,0.4458247125148773,0.7409024834632874,2.0172910662824233
2020-01-11T00:00:00.000Z,-1,1,0.5856024389643907,0.13470761994587563,0.5603663325309753,0.4620060920715332,0.772357702255249,0.96061479346782
2020-01-21T00:00:00.000Z,-0.04109589010477066,0.8002088665962219,0.48059603703493686,0.08437616201021896,0.49181604385375977,0.38952162861824036,0.5613870620727539,1.6330451488952946
2020-01-24T00:00:00.000Z,0.06849315017461777,0.7406806945800781,0.4617527795671037,0.06392533948305544,0.4647887349128723,0.3908281922340393,0.5296727418899536,2.0172910662824206
2020-01-29T00:00:00.000Z,0.04109589010477066,0.6485097408294678,0.3790428152488591,0.10962181249338891,0.4086451232433319,0.2195121943950653,0.4974619150161743,7.2046109510086405
2020-02-08T00:00:00.000Z,0.13333334028720856,1,0.5030914183910022,0.06564797530523937,0.5009980201721191,0.4338085651397705,0.5755395889282227,5.1873198847262225
2020-02-13T00:00:00.000Z,0.1785714328289032,0.6980676054954529,0.43964207112273807,0.06135485733521762,0.443403035402298,0.3695652186870575,0.5019522905349731,3.266090297790584
2020-03-11T00:00:00.000Z,-0.028070176020264626,0.8130841255187988,0.4402312613526263,0.058940458631075665,0.4407079517841339,0.3803921639919281,0.4962852895259857,3.2660902977905923
2020-03-16T00:00:00.000Z,0.26885879039764404,0.771276593208313,0.47957401760602414,0.06131039322975703,0.47723621129989624,0.4092397093772888,0.554189920425415,2.1133525456292035
2020-03-19T00:00:00.000Z,0.264191210269928,0.7482941746711731,0.4676456564212515,0.05419822595594502,0.46754467487335205,0.4044783115386963,0.5279720425605774,2.8818443804034577
2020-03-21T00:00:00.000Z,0.09329140186309814,0.6220955848693848,0.3427386761255613,0.07319767017125135,0.35017165541648865,0.24320000410079956,0.4301327168941498,3.8424591738712723
2020-04-03T00:00:00.000Z,0.2699669897556305,0.730935275554657,0.4620391083210275,0.047307131498208754,0.46315276622772217,0.40816327929496765,0.5135908722877502,2.689721421709898
2020-04-05T00:00:00.000Z,0.2234073281288147,0.7985258102416992,0.4710122381804884,0.05803718310733991,0.4688490033149719,0.40400925278663635,0.5385580062866211,1.1527377521613846
2020-04-08T00:00:00.000Z,0.24332809448242188,0.7410274744033813,0.4979795443965882,0.06131795817874177,0.4944119155406952,0.4252983331680298,0.5784597396850586,1.3448607108549475
2020-04-15T00:00:00.000Z,0.2563611567020416,0.8596226572990417,0.645819914873464,0.10013619275307854,0.6516936421394348,0.5069659352302551,0.7783216834068298,0
2020-04-18T00:00:00.000Z,0.3129115402698517,0.8318397402763367,0.6646294985163339,0.09165540314815414,0.6800907254219055,0.5301038026809692,0.7742160558700562,0
2020-04-23T00:00:00.000Z,0.4213268458843231,0.9131078720092773,0.7782021208695774,0.08827474141598354,0.8037533760070801,0.6420555114746094,0.8660436272621155,0
2020-04-25T00:00:00.000Z,0.38946330547332764,0.8905431032180786,0.7631164628307381,0.08312262430530498,0.7854406237602234,0.6363636255264282,0.8504391312599182,0
2020-05-03T00:00:00.000Z,0.21041566133499146,1,0.7961072152074313,0.1398019924710374,0.8424855470657349,0.6140990853309631,0.9107266664505005,7.012487992315078
2020-05-08T00:00:00.000Z,0.4896485209465027,0.9273626208305359,0.8442853381150518,0.055152067093069,0.8573383092880249,0.7668851613998413,0.8993080258369446,0
2020-05-10T00:00:00.000Z,0.26873496174812317,0.9193121790885925,0.7425963542532394,0.13960833319482985,0.7923728823661804,0.5241779685020447,0.8775700926780701,3.84245917387128
2020-06-04T00:00:00.000Z,-0.010297643952071667,0.0350349135696888,0.013358882854474115,0.004908143850094281,0.013316050171852112,0.0074487184174358845,0.019802551716566086,0.1921229586935641
2020-07-02T00:00:00.000Z,0.44612520933151245,0.7995554804801941,0.7101287591010755,0.040446862988265206,0.7142131924629211,0.658682644367218,0.7582170367240906,0
2020-07-04T00:00:00.000Z,0.4657369554042816,0.944817304611206,0.8950234240745838,0.03283597345764918,0.9021861553192139,0.8633540272712708,0.9215205311775208,0
